name|faculty_of|has_phd_info|phd_where
KELLI CLARKSON|HARRIS SCHOOL OF PUBLIC POLICY|AS A RECIPIENT|AS A RECIPIENT
KELLY HALLBERG|HARRIS SCHOOL OF PUBLIC POLICY|IN THE JOURNAL FOR RESEARCH ON EDUCATIONAL EFFECTIVENESS, EDUCATION RESEARCHER, JOURNAL OF EDUCATIONAL|IN THE JOURNAL FOR RESEARCH ON EDUCATIONAL EFFECTIVENESS, EDUCATION RESEARCHER, JOURNAL OF EDUCATIONAL
KELLY LOFGREN|HARRIS SCHOOL OF PUBLIC POLICY|DIRECTOR OF ADMISSIONS AT THE ILLINOIS|DIRECTOR OF ADMISSIONS AT THE ILLINOIS
KENNETH LOWANDE|FORD SCHOOL OF PUBLIC POLICY|AT WASHINGTON UNIVERSITY IN ST. LOUIS AND THE CENTER FOR THE STUDY OF DEMOCRATIC|AT PRINCETON
KENNETH R. RICHARDS|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF PENNSYLVANIA CAREY LAW SCHOOL, 1997B|UNIVERSITY OF PENNSYLVANIA CAREY LAW SCHOOL, 1997B
KENNETTE BENEDICT|HARRIS SCHOOL OF PUBLIC POLICY|AT THE HARRIS SCHOOL OF PUBLIC POLICY AT THE UNIVERSITY OF CHICAGO.  FROM|AT THE HARRIS SCHOOL OF PUBLIC POLICY AT THE UNIVERSITY OF CHICAGO.  FROM
KERI O'MARA|HARRIS SCHOOL OF PUBLIC POLICY|AS A DESIGN INTERN FOR FAIR TRADE COMPANIES IN BOTH|AS A DESIGN INTERN FOR FAIR TRADE COMPANIES IN BOTH
KERRY KRUTILLA|INDIANA UNIVERSITY O'NEILL SCHOOL|S., DUKE UNIVERSITY, 1985B|PUBLIC
KESSELY HONG|HARVARD KENNEDY SCHOOL|AT THE HARVARD KENNEDY SCHOOL. SHE TEACHES BOTH|AT THE HARVARD KENNEDY SCHOOL. SHE TEACHES BOTH
KEVIN STANGE|FORD SCHOOL OF PUBLIC POLICY|-HICKS, GOODMAN|AFFILIATE FACULTY, UNIVERSITY OF MICHIGAN MARSAL FAMILY
KHALIL ABDUR-RASHID|HARVARD KENNEDY SCHOOL|AT HARVARD UNIVERSITY THOUGH HIS MENTORING, PROGRAMS|TO THE NYPD POLICE COMMISSIONER. HE ALSO SERVED AS IMAM FOR SEVERAL YEARS
KHALIL GIBRAN MUHAMMAD|HARVARD KENNEDY SCHOOL|BLACK INFLUENCERS (2012|-WINNING TEACHER
KIM KIERAS|HARRIS SCHOOL OF PUBLIC POLICY|IN ARTIFICIAL INTELLIGENCE, WHERE SHE SERVED AS LEAD ADMINISTRATOR|IN ARTIFICIAL INTELLIGENCE, WHERE SHE SERVED AS LEAD ADMINISTRATOR
KIMBERLY NOVICK|INDIANA UNIVERSITY O'NEILL SCHOOL|ENVIRONMENTAL SCIENCE, DUKE UNIVERSITY NICHOLAS|D., ENVIRONMENTAL SCIENCE, DUKE UNIVERSITY NICHOLAS
KIMBERLY WOLSKE|HARRIS SCHOOL OF PUBLIC POLICY|S|T
KIRAN JAIN|GOLDMAN SCHOOL OF PUBLIC POLICY|AS A SENIOR DEPUTY CITY ATTORNEY FOCUSING ON LAND USE,|AND LOCAL GOVERNMENTS
KIRSTEN GRØNBJERG|INDIANA UNIVERSITY O'NEILL SCHOOL|PITZER COLLEGE, CLAREMONT, CA, 1968FUND DEVELOPMENT FOR NONPROFITSNONPROFIT|PITZER COLLEGE, CLAREMONT, CA, 1968FUND DEVELOPMENT FOR NONPROFITSNONPROFIT
KISOO KIM|HARRIS SCHOOL OF PUBLIC POLICY|POLITICAL ECONOMY AND AMERICAN|POLITICAL ECONOMY AND AMERICAN
KOICHIRO ITO|HARRIS SCHOOL OF PUBLIC POLICY|SIEPR POSTDOCTORAL FELLOW AT STANFORD UNIVERSITY AND AN ASSISTANT PROFESSOR AT BOSTON|SIEPR POSTDOCTORAL FELLOW AT STANFORD UNIVERSITY AND AN ASSISTANT PROFESSOR AT BOSTON
KONSTANTIN SONIN|HARRIS SCHOOL OF PUBLIC POLICY|JOURNAL OF COMPARATIVE ECONOMICS, 31 (4), 715|-POOR DICTATORS ALLOW FREER MEDIA
KOSALI SIMON|INDIANA UNIVERSITY O'NEILL SCHOOL|HAMILTON COLLEGE, 1994HEALTH POLICY (|D., ECONOMICS, UNIVERSITY OF MARYLAND, COLLEGE PARK, 1999B
KRISINDA DOHERTY|HARRIS SCHOOL OF PUBLIC POLICY|AT HARRIS PUBLIC POLICY. IN THIS ROLE, SHE SUPPORTS THE SCHOOL|AT HARRIS PUBLIC POLICY. IN THIS ROLE, SHE SUPPORTS THE SCHOOL
KRISTIN BURGARD|FORD SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF MICHIGAN|AT THE UNIVERSITY OF MICHIGAN
KRISTIN SEEFELDT|FORD SCHOOL OF PUBLIC POLICY|WITH FREDERICK WHERRY|-INCOME FAMILIES
KRISTINA BUTAEVA|HARRIS SCHOOL OF PUBLIC POLICY|AT THE CENTER FOR RUSSIA, EAST EUROPE, AND CENTRAL ASIA (CREECA|AT THE CENTER FOR RUSSIA, EAST EUROPE, AND CENTRAL ASIA (CREECA
KRISTINA FULLERTON RICO|FORD SCHOOL OF PUBLIC POLICY|BY THE RUSSELL SAGE FOUNDATION AND SOCIOLOGISTS FOR WOMEN|BY THE RUSSELL SAGE FOUNDATION AND SOCIOLOGISTS FOR WOMEN
KSENIYA YURTAYEVA|FORD SCHOOL OF PUBLIC POLICY|UKRAINE WAR” IN CREES|RUSSIA-UKRAINE WAR” IN CREES
KUNAL PAL|HARRIS SCHOOL OF PUBLIC POLICY|MEDIA AND EVENTS FIRM|THE FIRST WAS A TECHNOLOGY-DRIVEN ADMISSIONS
LACYNDORA (CINDY) HARRIS|FORD SCHOOL OF PUBLIC POLICY|LACYNDORA (CINDY) HARRIS|LACYNDORA (CINDY) HARRIS
LANJUN PENG|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
LARISA VLADU|HARRIS SCHOOL OF PUBLIC POLICY|AT BOOTH, WHERE SHE STARTED BY HANDLING ALL|AT BOOTH, WHERE SHE STARTED BY HANDLING ALL
LARRY A. ROSENTHAL|GOLDMAN SCHOOL OF PUBLIC POLICY|IN THE CONTEXT|IN THE CONTEXT
LARRY MAGID|GOLDMAN SCHOOL OF PUBLIC POLICY|DIRECTOR OF THE CALIFORNIA|DIRECTOR OF THE CALIFORNIA
LATANYA SWEENEY|HARVARD KENNEDY SCHOOL|AMERICAN COLLEGE OF MEDICAL INFORMATICS, AND HAS TESTIFIED BEFORE GOVERNMENT BODIES WORLDWIDE|AMERICAN COLLEGE OF MEDICAL INFORMATICS, AND HAS TESTIFIED BEFORE GOVERNMENT BODIES WORLDWIDE
LAURA CARROLL|HARRIS SCHOOL OF PUBLIC POLICY|IN CHINA AND EUROPE. PASSIONATE ABOUT HUMAN DEVELOPMENT, EDUCATION AND ONE|IN CHINA AND EUROPE. PASSIONATE ABOUT HUMAN DEVELOPMENT, EDUCATION AND ONE
LAURA HELMKE-LONG|INDIANA UNIVERSITY O'NEILL SCHOOL|CANDIDATE, PUBLIC AFFAIRS, INDIANA|CANDIDATE, PUBLIC AFFAIRS, INDIANA
LAURA JANE DURFEE|INDIANA UNIVERSITY O'NEILL SCHOOL|JD, INDIANA UNIVERSITY, 2009B|JD, INDIANA UNIVERSITY, 2009B
LAURA LITTLEPAGE|INDIANA UNIVERSITY O'NEILL SCHOOL|URBAN PUBLIC POLICY, NEW YORK UNIVERSITY, 1982B|A., URBAN PUBLIC POLICY, NEW YORK UNIVERSITY, 1982B
LAUREN BRODSKY|HARVARD KENNEDY SCHOOL|BY JOHNS HOPKINS UNIVERSITY PRESS, 2023. SHE ALSO PUBLISHES|BY JOHNS
LAUREN SLAGTER|FORD SCHOOL OF PUBLIC POLICY|FROM THE ASSOCIATED PRESS, MICHIGAN PRESS ASSOCIATION, AND HOOSIER STATE PRESS|FROM THE ASSOCIATED PRESS, MICHIGAN PRESS ASSOCIATION, AND HOOSIER STATE PRESS
LAWRENCE BACOW|HARVARD KENNEDY SCHOOL|AS THE HAUSER|IN FIVE
LAWRENCE H. SUMMERS|HARVARD KENNEDY SCHOOL|THEIR|AT HARVARD UNIVERSITY. HE AND HIS WIFE ELISA NEW
LAWRENCE QUARTANA|HARVARD KENNEDY SCHOOL|PUBLISHED SEVERAL ARTICLES ON THE MEASUREMENT OF HUMAN RESOURCES PROJECTS IN BOTH|AS MANAGER OF ORGANIZATIONAL
LEAH GJERTSON|HARRIS SCHOOL OF PUBLIC POLICY|AT THE HARRIS SCHOOL OF PUBLIC POLICY. SHE CONDUCTS APPLIED RESEARCH THAT|AT THE HARRIS SCHOOL OF PUBLIC POLICY. SHE CONDUCTS APPLIED RESEARCH THAT
LECHAE MOTTLEY|HARRIS SCHOOL OF PUBLIC POLICY|AND LEADERSHIP READINESS. IN THIS ROLE, SHE ASSISTS HARRIS|AND LEADERSHIP READINESS. IN THIS ROLE, SHE ASSISTS HARRIS
LEE FRIEDMAN|GOLDMAN SCHOOL OF PUBLIC POLICY|REFERENCE, ONE WHOSE|AND ACADEMIC REFERENCE, ONE WHOSE
LEE H. HAMILTON|INDIANA UNIVERSITY O'NEILL SCHOOL|D., INDIANA UNIVERSITY, 1956B|D., INDIANA UNIVERSITY, 1956B
LEEMORE S. DAFNY|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
LEONARD BRASHEAR|HARRIS SCHOOL OF PUBLIC POLICY|AT HARRIS PUBLIC|AT HARRIS PUBLIC
LEONOR CAMARENA|INDIANA UNIVERSITY O'NEILL SCHOOL|URBAN AND METROPOLITAN STUDIES, ARIZONA STATE UNIVERSITY, 2014SOCIAL|URBAN AND METROPOLITAN STUDIES, ARIZONA STATE UNIVERSITY, 2014SOCIAL
LESLEY SNYDER|INDIANA UNIVERSITY O'NEILL SCHOOL|2013BSHA, INDIANA UNIVERSITY, 2009CERTIFICATE IN BUSINESS|2013BSHA, INDIANA UNIVERSITY, 2009CERTIFICATE IN BUSINESS
LESLEY TURNER|HARRIS SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF MARYLAND. SHE HOLDS A JOINT|OF ECONOMICS AT THE UNIVERSITY OF MARYLAND. SHE HOLDS A JOINT
LESLIE ABSHIER|INDIANA UNIVERSITY O'NEILL SCHOOL|AND FUND DEVELOPMENT, O'NEILL|INDIANA UNIVERSITY, 2012BSPA, NONPROFIT MANAGEMENT, O'NEILL
LESLIE LENKOWSKY|INDIANA UNIVERSITY O'NEILL SCHOOL|SOCIAL ENTREPRENEURSHIPCOMMUNICATIONS FOR PUBLIC AND NONPROFIT AFFAIRSCIVIL SOCIETY|SOCIAL ENTREPRENEURSHIPCOMMUNICATIONS FOR PUBLIC AND NONPROFIT AFFAIRSCIVIL SOCIETY
LESLIE VILLAVERDE|HARRIS SCHOOL OF PUBLIC POLICY|AND EMOTIONAL SUPPORT TO STUDENTS AT MORRILL ELEMENTARY THROUGH THE CITY|AND EMOTIONAL SUPPORT TO STUDENTS AT MORRILL ELEMENTARY THROUGH THE CITY
LESTER  WADZINSKI|INDIANA UNIVERSITY O'NEILL SCHOOL|1983B|1983B
LIENNE  SETHNA|INDIANA UNIVERSITY O'NEILL SCHOOL|CANDIDATE, ENVIRONMENTAL SCIENCE, INDIANA UNIVERSITYB|CANDIDATE, ENVIRONMENTAL SCIENCE, INDIANA UNIVERSITYB
LINDA BILMES|HARVARD KENNEDY SCHOOL|MEMBER OF THE NATIONAL PARKS SECOND|MEMBER OF THE COUNCIL ON FOREIGN RELATIONS AND A FELLOW OF THE NATIONAL
LINGYANG ZHANG|HARRIS SCHOOL OF PUBLIC POLICY|SOCIAL ENTREPRENEURS IN CHINA|IN PROGRAM
LISA AMSLER|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF CONNECTICUT SCHOOL OF LAW, 1979B|AND DISPUTE RESOLUTIONCAPSTONE
LIZ MCKENNA|HARVARD KENNEDY SCHOOL|AT STANFORD'S CENTER ON PHILANTHROPY|AT STANFORD'S CENTER ON PHILANTHROPY
LOIS RECASCINO WISE|INDIANA UNIVERSITY O'NEILL SCHOOL|IN PUBLIC ORGANIZATIONSPROGRAM EVALUATION|IN PUBLIC ORGANIZATIONSPROGRAM EVALUATION
LORI GARRAGHTY, CFRE|INDIANA UNIVERSITY O'NEILL SCHOOL|MPA, INDIANA|MPA, INDIANA
LUCAS CHANCEL|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
LUIS ARMONA|HARVARD KENNEDY SCHOOL|RESEARCH INTERESTS LIE IN INDUSTRIAL ORGANIZATION, WITH APPLICATIONS TO COLLEGE|IN INDUSTRIAL ORGANIZATION, WITH APPLICATIONS TO COLLEGE
LUIS MARTINEZ|HARRIS SCHOOL OF PUBLIC POLICY|ON CIVIL|IN THE ANALYSIS OF POLITICAL INSTITUTIONS
LYDIA MAKDAH-MUFARREH|HARRIS SCHOOL OF PUBLIC POLICY|TO ENHANCE AWARENESS OF AND ENGAGEMENT AMONG CURRENT AND PROSPECTIVE STUDENTS|TO ENHANCE AWARENESS OF AND ENGAGEMENT AMONG CURRENT AND PROSPECTIVE STUDENTS
LYDIA VELIKO|HARRIS SCHOOL OF PUBLIC POLICY|FOR HARRIS PUBLIC POLICY FACULTY DAN BLACK, RYAN KELLOGG|FOR HARRIS PUBLIC POLICY FACULTY DAN BLACK, RYAN KELLOGG
MADHU CAIN|HARRIS SCHOOL OF PUBLIC POLICY|TA STUDENTS|TA STUDENTS
MADISON BROW|FORD SCHOOL OF PUBLIC POLICY|AS PROJECT MANAGER AND CONSULTANT|AS PROJECT MANAGER AND CONSULTANT
MADISON ZACCARDELLI|HARRIS SCHOOL OF PUBLIC POLICY|WITH MY SWEET|WITH MY SWEET 7
MAGGIE ELMARAKBY|HARRIS SCHOOL OF PUBLIC POLICY|MEMBER OF THE ALUMNI RELATIONS TEAM AT THE LAW SCHOOL WHERE SHE OVERSAW REGIONAL|MEMBER OF THE ALUMNI RELATIONS TEAM AT THE LAW SCHOOL WHERE SHE OVERSAW REGIONAL
MAGGIE SHI|HARRIS SCHOOL OF PUBLIC POLICY|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH PRIOR TO JOINING HARRIS|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH PRIOR TO JOINING HARRIS
MAKEDA EASTER|FORD SCHOOL OF PUBLIC POLICY|IN THE LOS ANGELES TIMES, KCET, DANCE|IN THE LOS ANGELES TIMES, KCET, DANCE
MALCOLM SPARROW|HARVARD KENNEDY SCHOOL|AND ENFORCEMENT AGENCIES.”  PROFESSOR SPARROW’S RECENT|AND ENFORCEMENT AGENCIES.”  PROFESSOR SPARROW’S RECENT
MALIHA CHISHTI|HARRIS SCHOOL OF PUBLIC POLICY|IN AFGHANISTAN, EXAMINING THE TENSIONS|THE UNITED NATIONS DEPARTMENT
MALLORY BARNES|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF ARIZONA, 2018M.S|UNIVERSITY OF ARIZONA, 2018M.S
MANISHA SHAH|GOLDMAN SCHOOL OF PUBLIC POLICY|ON 08/16/2023|ON 08/16/2023
MARA CECILIA OSTFELD|FORD SCHOOL OF PUBLIC POLICY|AMERICAN GOVERNMENT|AMERICAN GOVERNMENT
MARC FARINELLA|HARRIS SCHOOL OF PUBLIC POLICY|IN BOTH|IN BOTH
MARC LAME|INDIANA UNIVERSITY O'NEILL SCHOOL|STATE UNIVERSITY, 1992M.S., AUBURN|D., ARIZONA STATE UNIVERSITY, 1992M.S., AUBURN
MARCELLA ALSAN|HARVARD KENNEDY SCHOOL|AND THE QUARTERLY JOURNAL OF ECONOMICS, RESPECTIVELY|IN THE AMERICAN ECONOMIC REVIEW AND THE QUARTERLY JOURNAL OF ECONOMICS, RESPECTIVELY
MAREIKE SCHOMERUS|HARRIS SCHOOL OF PUBLIC POLICY|-EDITOR OF TWO VOLUMES (|AT ODI. SHE IS THE CO-EDITOR OF TWO VOLUMES (
MARGARET TALEV|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
MARGARETTA WAN-LING LIN|GOLDMAN SCHOOL OF PUBLIC POLICY|NEWS, JUNE 2|2020BERKELEY ALUMNI NEWS, JUNE 2
MARIA ANGÉLICA BAUTISTA|HARRIS SCHOOL OF PUBLIC POLICY|STATE-LED REPRESSION. HER PHD DISSERTATION STUDIED THE CASE|STATE-LED REPRESSION. HER PHD DISSERTATION STUDIED THE CASE
MARIA CARRERI|GOLDMAN SCHOOL OF PUBLIC POLICY|LOCAL INSTITUTIONS IMPACT THE WAY IN WHICH ELECTED OFFICIALS AFFECT THESE|LOCAL INSTITUTIONS IMPACT THE WAY IN WHICH ELECTED OFFICIALS AFFECT THESE
MARIANNE UDOW-PHILLIPS|FORD SCHOOL OF PUBLIC POLICY|MICHIGAN WOMEN FORWARD EMERITUS BOARD. PRIOR GOVERNING|AS A LECTURER FOR BOTH
MARINA V.N. WHITMAN|FORD SCHOOL OF PUBLIC POLICY|MEMBER OF THE BOARDS|"GLOBAL COMPETITION KILLED THE SOCIALLY RESPONSIBLE CORPORATION?"" IN JOHN"
MARINA WILLIAMS|HARRIS SCHOOL OF PUBLIC POLICY|AND LOCAL STUDENTS AT THE HIGH SCHOOL LEVEL AND BEYOND|AND LOCAL STUDENTS AT THE HIGH SCHOOL LEVEL AND BEYOND
MARK  KRUZAN|INDIANA UNIVERSITY O'NEILL SCHOOL|INDIANA|INDIANA
MARK  UEBEL|INDIANA UNIVERSITY O'NEILL SCHOOL|1976M|1976M
MARK FAGAN|HARVARD KENNEDY SCHOOL|AT THE MOSSAVAR-RAHMANI CENTER FOR BUSINESS|AND ADVOCACY, A SERIES OF 15
MARK LEVIN|INDIANA UNIVERSITY O'NEILL SCHOOL|MPA|MPA, KENT
MARK MOORE|HARVARD KENNEDY SCHOOL|MOORE HOLDS A B.A. FROM YALE UNIVERSITY (|ACROSS THREE
MARK NISWANDER|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF NORTH|UNIVERSITY OF NORTH
MARK SHEEHAN|INDIANA UNIVERSITY O'NEILL SCHOOL|PHD, INDIANA UNIVERSITY, 1979MA, INDIANA UNIVERSITY, 1972BA|PHD, INDIANA UNIVERSITY, 1979MA, INDIANA UNIVERSITY, 1972BA
MARK SHEPARD|HARVARD KENNEDY SCHOOL|POST-DOCTORAL FELLOW (|POST-DOCTORAL FELLOW (
MARLEY MANDELARO|HARRIS SCHOOL OF PUBLIC POLICY|IN ROCHESTER, NY. MARLEY CAN OFTEN BE FOUND SEARCHING|IN ROCHESTER, NY. MARLEY CAN OFTEN BE FOUND SEARCHING
MARQUIS HAYES|HARRIS SCHOOL OF PUBLIC POLICY|IN BOTH|IN BOTH
MARSHALL GANZ|HARVARD KENNEDY SCHOOL|IN THE AMERICAN JOURNAL OF SOCIOLOGY, AMERICAN POLITICAL|IN THE AMERICAN JOURNAL OF SOCIOLOGY, AMERICAN POLITICAL
MARTA VENIER|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF TRIESTE, ITALY, 2002E|UNIVERSITY OF TRIESTE, ITALY, 2002E-183 ENVIRONMENT AND PEOPLEE
MARTHA FARELLA|INDIANA UNIVERSITY O'NEILL SCHOOL|2020M.S., UNIVERSITY OF ARIZONA, 2015B|D., UNIVERSITY OF ARIZONA, 2020M
MARTIN CASTILLO QUINTANA|HARRIS SCHOOL OF PUBLIC POLICY|MODELS TO UNDERSTAND THE EFFECTS OF DIFFERENT POLICIES ON THE CONFLICT|MODELS TO UNDERSTAND THE EFFECTS OF DIFFERENT POLICIES ON THE CONFLICT
MARVIN KALB|HARVARD KENNEDY SCHOOL|DIRECTOR OF THE SHORENSTEIN CENTER ON MEDIA|DIRECTOR OF THE SHORENSTEIN CENTER ON MEDIA
MARY  WILLETT|INDIANA UNIVERSITY O'NEILL SCHOOL|1988B|1988B
MARY E. CORCORAN|FORD SCHOOL OF PUBLIC POLICY|AND INEQUALITY AND ON WOMEN|AND INEQUALITY AND ON WOMEN
MARY JO BANE|HARVARD KENNEDY SCHOOL|IN CIVIC LIFE. SHE IS ON THE BOARDS|IN CIVIC LIFE. SHE IS ON THE BOARDS
MARYLIS FANTONI|INDIANA UNIVERSITY O'NEILL SCHOOL|O'NEILL|O'NEILL
MARYROSE MAZZOLA|HARVARD KENNEDY SCHOOL|AS SENATOR FINEGOLD’S CHIEF STRATEGIST AND CAMPAIGN MANAGER. FROM|AS SENATOR FINEGOLD’S CHIEF STRATEGIST AND CAMPAIGN MANAGER. FROM
MARYSUE BARRETT|HARRIS SCHOOL OF PUBLIC POLICY|CHICAGO ROAR. SHE IS THE MOTHER|CHICAGO ROAR. SHE IS THE MOTHER
MATHIAS RISSE|HARVARD KENNEDY SCHOOL|AT THE NATIONAL UNIVERSITY OF SINGAPORE, NEW YORK|AT THE NATIONAL UNIVERSITY OF SINGAPORE, NEW YORK
MATT NIKSCH|HARRIS SCHOOL OF PUBLIC POLICY|AS CHIEF COLLEGE OFFICER. IN THE LATTER ROLE, HE SUPPORTED CAMPUSES|AS CHIEF COLLEGE OFFICER. IN THE LATTER ROLE, HE SUPPORTED CAMPUSES
MATT ROARTY|HARRIS SCHOOL OF PUBLIC POLICY|IT SUPPORT RESPONDING TO INCOMING CALLS, WEB-SUBMISSIONS|IT SUPPORT RESPONDING TO INCOMING CALLS, WEB-SUBMISSIONS
MATTHEW ANDREWS|HARVARD KENNEDY SCHOOL|AND HIS TEAM|AT HARVARD, WHICH IS WHERE HE HAS DEVELOPED – WITH A TEAM –
MATTHEW BAGGETTA|INDIANA UNIVERSITY O'NEILL SCHOOL|AND ADMINISTRATIONV482|AND INQUIRY COLLOQUIUMV482
MATTHEW BAUM|HARVARD KENNEDY SCHOOL|AND PUBLIC OPINION IN CONTEMPORARY AMERICAN POLITICS. ADDITIONAL RESEARCH INTERESTS INCLUDE THE INTERACTION|AND PUBLIC OPINION IN CONTEMPORARY AMERICAN POLITICS. ADDITIONAL RESEARCH INTERESTS INCLUDE THE INTERACTION
MATTHEW BUNN|HARVARD KENNEDY SCHOOL|AND ITS FUEL CYCLE; AND INNOVATION IN ENERGY TECHNOLOGIES. BEFORE COMING|AND ITS FUEL CYCLE; AND INNOVATION IN ENERGY TECHNOLOGIES. BEFORE COMING
MATTHEW FLEMING|HARRIS SCHOOL OF PUBLIC POLICY|-LANGUAGE LEARNERS BOTH|-LANGUAGE LEARNERS BOTH
MATTHEW LEE|HARVARD KENNEDY SCHOOL|AT HARVARD BUSINESS SCHOOL. BEFORE HIS ACADEMIC|AT HKS
MATTHEW STAGNER|HARRIS SCHOOL OF PUBLIC POLICY|AND CHILDREN.  CURRENTLY|AND CHILDREN.  CURRENTLY
MAUREEN A. PIROG|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF PENNSYLVANIA, 1981M.A., ECONOMICS, BOSTON|UNIVERSITY OF PENNSYLVANIA, 1981M.A., ECONOMICS, BOSTON
MAURICIO VILLACRES|HARRIS SCHOOL OF PUBLIC POLICY|THE ORGANIZATION, HE OVERSAW ALL|THE ORGANIZATION, HE OVERSAW ALL
MAX BAZERMAN|HARVARD KENNEDY SCHOOL|AND CHAPTERS. HIS AWARDS INCLUDE AN HONORARY DOCTORATE FROM|UNIVERSITY OF LONDON (LONDON BUSINESS SCHOOL), AND BOTH
MAY SKELTON|FORD SCHOOL OF PUBLIC POLICY|AT THE FORD SCHOOL, SHE|AT THE FORD SCHOOL, SHE WORKED
MAY WOODARD-HICKEY|HARRIS SCHOOL OF PUBLIC POLICY|IN THE MICROSOFT|IN THE MICROSOFT
MAYA LOZINSKI|HARRIS SCHOOL OF PUBLIC POLICY|NATIONAL INSTITUTES|NATIONAL INSTITUTES
MAYA SEN|HARVARD KENNEDY SCHOOL|FROM CAMBRIDGE UNIVERSITY PRESS. SEN'S FIRST|FROM CAMBRIDGE UNIVERSITY PRESS. SEN'S FIRST
MEGAN  STARNES|INDIANA UNIVERSITY O'NEILL SCHOOL|IN ARTS|IN ARTS
MEGAN A. STEWART|FORD SCHOOL OF PUBLIC POLICY|"IN CIVIL WAR

PREVAILING VIEWS SUGGEST REBELS GOVERN TO ENHANCE THEIR"|"IN CIVIL WAR

PREVAILING VIEWS SUGGEST REBELS GOVERN TO ENHANCE THEIR"
MEGAN BUSBICE|HARRIS SCHOOL OF PUBLIC POLICY|TO BE INTERESTED IN THE INTERSECTION|TO BE INTERESTED IN THE INTERSECTION
MEGAN FOSTER FRIEDMAN|FORD SCHOOL OF PUBLIC POLICY|AS A A DAVID BOHNETT|AS A A DAVID BOHNETT
MEGAN TOMPKINS-STANGE|FORD SCHOOL OF PUBLIC POLICY|AT THE FORD SCHOOL. SHE IS THE AUTHOR OF POLICY PATRONS: PHILANTHROPY|EDUCATION
MEGHAN O'SULLIVAN|HARVARD KENNEDY SCHOOL|ON THIS BOARD WILL END IN THE SPRING|MEMBER OF THE INTERNATIONAL ADVISORY GROUP FOR THE BRITISH
MELISSA LANEY|INDIANA UNIVERSITY O'NEILL SCHOOL|FOR HEALTHY URBAN WATERSHEDSENVIRONMENT AND PEOPLE|FOR HEALTHY URBAN WATERSHEDSENVIRONMENT AND PEOPLE
MEREDITH SADIN|GOLDMAN SCHOOL OF PUBLIC POLICY|IN THE AMERICAN|IN THE AMERICAN
MEREDITH SHINER|HARRIS SCHOOL OF PUBLIC POLICY|AND PUBLIC AFFAIRS CONSULTING WORK SPANS INDUSTRIES AND,|AND PUBLIC AFFAIRS CONSULTING WORK SPANS INDUSTRIES AND,
MERILEE GRINDLE|HARVARD KENNEDY SCHOOL|AND POLICY IMPLEMENTATION IN THE THIRD WORLD; GETTING|AND POLICY IMPLEMENTATION IN THE THIRD WORLD; GETTING
MIA BIRD|GOLDMAN SCHOOL OF PUBLIC POLICY|HER GRADUATE STUDIES, BIRD WORKED AS A RESEARCH ASSOCIATE WITH THE INSTITUTE|HER GRADUATE STUDIES, BIRD WORKED AS A RESEARCH ASSOCIATE WITH THE INSTITUTE
MICHAEL A. NUTTER|HARRIS SCHOOL OF PUBLIC POLICY|PUBLIC POLICY, POLITICAL CAMPAIGNS, THE CORPORATE|IN CRITICAL AREAS OF EDUCATION
MICHAEL GREENSTONE|HARRIS SCHOOL OF PUBLIC POLICY|MEMBER OF THE AMERICAN ACADEMY OF ARTS AND SCIENCES; FACULTY DIRECTOR|THE UNIVERSITY FACULTY, GREENSTONE WAS THE 3M
MICHAEL KREMER|HARRIS SCHOOL OF PUBLIC POLICY|THE ACCELERATING HEALTH TECHNOLOGIES GROUP, HE CONDUCTED INFLUENTIAL RESEARCH AND ADVISED GOVERNMENTS AND INTERNATIONAL|SMALL-HOLDER FARMERS IN DEVELOPING COUNTRIES. HE FOUNDED WORLDTEACH
MICHAEL MIKLAUCIC|HARRIS SCHOOL OF PUBLIC POLICY|AND GOVERNANCE,|FOR DEMOCRACY AND GOVERNANCE.  IN 2002-2003 HE
MICHAEL NACHT|GOLDMAN SCHOOL OF PUBLIC POLICY|"FORUM - ARIE W. KRUGLANSKI
DATE: APRIL 4"|"FORUM - ARIE W. KRUGLANSKI
DATE: APRIL 4"
MICHAEL O’HARE|GOLDMAN SCHOOL OF PUBLIC POLICY|COLLECTION IS NOT A FINANCIAL ASSET, NEITHER|BY AN ASSERTION COMMON IN THE MUSEUM COMMUNITY THAT THE COLLECTION
MICHAEL RUSHTON|INDIANA UNIVERSITY O'NEILL SCHOOL|COLUMBIA, 1990M.A|ARTISTIC ORGANIZATIONSPUBLIC POLICY AND THE ARTSART
